objectid,subject,title,filename,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8403600668,CMU,CHILDREN'S MUSEUM OF THE EAST END,demo_001.jpg,113431939,,A52,44775265,712110,image/jpeg,CHILDRENS MUSEUM OF THE EAST END,,,PO BOX 316,BRIDGEHAMPTON,NY,11932-0316,11932,376 BRIDGEHAMPTON-SAG HARBOR TURNPIKE,BRIDGEHAMPTON,NY,11932-0316,11932,6315378250,HTTP://WWW.CMEE.ORG/,CHILDRENS MUSEUM OF THE EAST END,201312,6,2193420,2097397,PO BOX 316,BRIDGEHAMPTO,NY,11932-0316,199810,,,,,-72.31131,40.94538,2,2,4,36,,376 BRIDGEHAMPTON-SAG HARBOR TURNPIKE,BRIDGEHAMPTON,NY,11932-0316,11932,1,0,1,0,0,0,0,
8403600863,CMU,CHILDREN'S MUSEUM OF THE ARTS,demo_001.jpg,133520970,,A52,807907803,712110,image/jpeg,CHILDRENS MUSEUM OF THE ARTS INC,CHILDREN'S MUSEUM OF THE ARTS,,103 CHARLTON ST,NEW YORK,NY,10014-3645,10014,,,,,,2122740986,HTTP://CMANY.ORG,CHILDRENS MUSEUM OF THE ARTS INC,201406,6,3234242,3150072,103 CHARLTON ST,NEW YORK,NY,10014-3645,199402,,,,,-74.00748,40.72743,2,2,1,36,61,103 CHARLTON ST,NEW YORK,NY,10014-3645,10014,1,1,1,1,0,0,0,
8403600891,CMU,HUDSON VALLEY CHILDREN'S MUSEUM,demo_001.jpg,133685068,,A52,123076973,,image/jpeg,HUDSON VALLEY CHILDREN'S MUSEUM,,,NANUET MALL,NANUET,NY,10954,10954,,,,,,8457359720,,,,,,,,,,,,,,,,-74.0162,41.10116,2,2,2,36,87,NANUET MALL,NANUET,NY,10954,10954,0,0,0,0,0,0,0,
8403600912,CMU,JEWISH CHILDREN'S MUSEUM,demo_001.jpg,133798344,,A50,3035495,712110,image/jpeg,JEWISH CHILDRENS MUSEUM,JEWISH CHILDRENS MUSEUM,,792 EASTERN PKWY,BROOKLYN,NY,11213-3502,11213,,,,,,7184670600,HTTP://WWW.JCM.MUSEUM,JEWISH CHILDRENS MUSEUM,201308,6,2337317,1976052,792 EASTERN PKWY,BROOKLYN,NY,11213-3502,199707,,,,,-73.94054,40.66886,2,2,1,36,47,792 EASTERN PKWY,BROOKLYN,NY,11213-3502,11213,1,0,1,1,0,0,0,
8403601066,CMU,CHILDREN'S MUSEUM OF SCIENCE AND TECHNOLOGY,demo_001.jpg,141443197,,A52,31208267,712110,image/jpeg,THE CHILDRENS MUSEUM OF SCIENCE AND TECHNOLOGY,CNSE CHILDREN'S MUSEUM OF SCIENCE AND TECHNOLOGY; INCL: LALLY DIGITAL DOME & PLANETARIUM,,250 JORDAN ROAD,TROY,NY,12180-8394,12180,250 JORDAN RD,TROY,NY,12180-8394,12180,5182352120,HTTP://WWW.CMOST.ORG,THE CHILDRENS MUSEUM OF SCIENCE AND TECHNOLOGY,201312,6,1120754,1082255,250 JORDAN RD,TROY,NY,12180-8394,195807,,,,,-73.69887,42.67829,2,2,2,36,83,250 JORDAN RD,TROY,NY,12180-8394,12180,1,1,0,1,0,0,0,
8403601103,CMU,SCOTIA GLENVILLE CHILDREN'S MUSEUM,demo_001.jpg,141606601,,A52,,712110,image/jpeg,SCOTIA GLENVILLE CHILDRENS MUSEUM,,,303 MOHAWK AVE,SCOTIA,NY,12302-1815,12302,,,,,,5183461764,HTTP://WWW.TRAVELINGMUSEUM.ORG,SCOTIA GLENVILLE CHILDRENS MUSEUM,201408,4,314860,310534,303 MOHAWK AVE,SCOTIA,NY,12302-1815,198208,,,,,-73.9695,42.82802,2,2,2,36,93,303 MOHAWK AVE,SCOTIA,NY,12302-1815,12302,1,0,0,1,0,0,0,
8403601139,CMU,PUTNAM CHILDREN'S DISCOVERY CENTER,demo_001.jpg,141734114,,A52,,712110,image/jpeg,PUTNAM CHILDRENS DISCOVERY CENTER INC,,,PO BOX 222,CARMEL,NY,10512-0222,10512,854 US 6,MAHOPAC,NY,10512-0222,10512,8456211260,HTTP://WWW.DISCOVERYCTR.ORG,PUTNAM CHILDRENS DISCOVERY CENTER INC,201212,3,54576,54576,PO BOX 222,CARMEL,NY,10512-0222,199203,,,,,-73.68174,41.44261,2,2,2,36,,854 US 6,MAHOPAC,NY,10512-0222,10512,1,0,0,0,0,0,0,
8403601142,CMU,CHILDREN'S MUSEUM AT SARATOGA,demo_001.jpg,141739210,,A52,,712110,image/jpeg,CHILDRENS MUSEUM AT SARATOGA,,,69 CAROLINE ST,SARATOGA SPGS,NY,12866-3202,12866,,,,,,5185845540,HTTP://CMSSNY.ORG/,CHILDRENS MUSEUM AT SARATOGA,201409,4,436015,394705,69 CAROLINE ST,SARATOGA SPG,NY,12866-3202,199109,,,,,-73.78183,43.08181,2,2,2,36,91,69 CAROLINE ST,SARATOGA SPG,NY,12866-3202,12866,1,0,0,1,0,0,0,
8403601162,CMU,WORLD AWARENESS CHILDREN'S MUSEUM,demo_001.jpg,141783303,,A52,,712110,image/jpeg,WORLD AWARENESS CHILDRENS MUSEUM,,WORLD AWARENESS CHILDREN'S MUSEUM,89 WARREN ST,GLENS FALLS,NY,12801-4509,12801,,,,,,5187932773,HTTP://WWW.WORLDCHILDRENSMUSEUM.ORG,WORLD AWARENESS CHILDRENS MUSEUM,201312,4,226622,209132,89 WARREN ST,GLENS FALLS,NY,12801-4509,199512,,,,,-73.63976,43.31,2,2,1,36,113,89 WARREN ST,GLENS FALLS,NY,12801-4509,12801,1,0,0,1,0,0,0,
8403601324,CMU,CHILDREN'S MUSEUM OF NATURAL HISTORY,demo_001.jpg,160918936,,A52,26513093,712110,image/jpeg,CHILDRENS MUSEUM OF NATURAL HISTORY,CHILDREN'S MUSEUM OF HISTORY  NATURAL HISTORY  SCIENCE AND TECHNOLOGY,,311 MAIN ST,UTICA,NY,13501-1237,13501,,,,,,3157246129,HTTP://WWW.MUSEUM4KIDS.NET,CHILDRENS MUSEUM OF NATURAL HISTORY,201312,3,63162,63130,311 MAIN ST,UTICA,NY,13501-1237,196705,,,,,-75.22474,43.10425,2,2,1,36,65,311 MAIN ST,UTICA,NY,13501-1237,13501,1,0,0,1,0,0,0,
8403601471,CMU,EXPLORE & MORE A CHILDREN'S MUSEUM,demo_001.jpg,161441078,,A52,877025163,712110,image/jpeg,EXPLORE & MORE A CHILDRENS MUSEUM,EXPLORE AND MORE: A CHILDREN'S MUSEUM,,300 GLEED AVENUE,EAST AURORA,NY,14052-2983,14052,,,,,,7166555131,HTTP://WWW.EXPLOREANDMORE.ORG/DEFAULT.ASPX,EXPLORE & MORE A CHILDRENS MUSEUM,201312,5,540942,533595,300 GLEED AVE,EAST AURORA,NY,14052-2983,199404,,,,,-78.61136,42.75989,2,2,3,36,29,300 GLEED AVE,EAST AURORA,NY,14052-2983,14052,1,1,0,1,0,0,0,
8403601491,CMU,ROCHESTER CHILDREN'S MUSEUM,demo_001.jpg,161476613,,,940622962,,image/jpeg,ROCHESTER CHILDRENS MUSEUM,,,250 CUMBERLAND ST,ROCHESTER,NY,14605-2803,14605,1 MANHATTAN SQUARE DR,ROCHESTER,NY,14605-2803,14605,5852632700,HTTP://WWW.RMSC.ORG,,,,,,,,,,,,,,,-77.60277,43.15325,2,2,1,36,55,1 MANHATTAN SQUARE DR,ROCHESTER,NY,14605-2803,14605,0,0,0,0,0,0,0,
8403601545,CMU,MUDPIES CHILDREN'S MUSEUM,demo_001.jpg,161548523,,A50,124613725,,image/jpeg,MUDPIES CHILDRENS MUSEUM,,,173 ELM ST,BUFFALO,NY,14203-2020,14203,,,,,,7168547437,,,,,,,,,,,,,,,,-78.868,42.88551,2,2,1,36,29,173 ELM ST,BUFFALO,NY,14203-2020,14203,0,0,0,0,0,0,0,
8403601597,HST,ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,demo_001.jpg,161610659,,A54,,712110,image/jpeg,ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,,,2796 WEST LAKE RD,CAZENOVIA,NY,13035,13035,,,,,,,HTTP://WWW.PATENTMODEL.ORG,ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,201412,0,0,0,2796 W LAKE RD,CAZENOVIA,NY,13035-9822,200204,,,,,-75.88206,42.95164,2,2,4,36,53,2796 W LAKE RD,CAZENOVIA,NY,13035-9822,13035,1,0,0,1,0,0,0,
8403601874,CMU,MID-HUDSON CHILDREN'S MUSEUM,demo_001.jpg,223021355,PLANETARIUM,A52,876525023,712110,image/jpeg,MID-HUDSON CHILDRENS MUSEUM,MID-HUDSON CHILDREN'S MUSEUM,,75 N WATER ST,POUGHKEEPSIE,NY,12601-1720,12601,,,,,,8454710589,HTTP://WWW.MHCM.ORG/WEB/PLAY;JSESSIONID=8DDEDD1C2BF711E154FA9B993A78A22E,MID-HUDSON CHILDRENS MUSEUM,201312,5,629521,619217,75 N WATER ST,POUGHKEEPSIE,NY,12601-1720,199402,,,,,-73.93936,41.70604,2,2,1,36,27,75 N WATER ST,POUGHKEEPSIE,NY,12601-1720,12601,1,1,1,1,0,0,0,
8403601998,CMU,STATEN ISLAND CHILDREN'S MUSEUM,demo_001.jpg,237379930,,A52,91576934,712110,image/jpeg,STATEN ISLAND CHILDRENS MUSEUM,,,1000 RICHMOND TERRACE,STATEN ISLAND,NY,10301-1114,10301,,,,,,7182732060,HTTP://SICHILDRENSMUSEUM.ORG/,STATEN ISLAND CHILDRENS MUSEUM,201306,6,1819096,1419709,1000 RICHMOND TERRACE,STATEN ISLAN,NY,10301-1114,197407,,,,,-74.09988,40.64468,2,2,1,36,85,1000 RICHMOND TERRACE,STATEN ISLAN,NY,10301-1114,10301,1,1,1,0,0,0,0,
8403602023,CMU,BRONX CHILDREN'S MUSEUM,demo_001.jpg,260579140,CHILDRENS MUSEUM,A56,,712110,image/jpeg,BRONX CHILDRENS MUSEUM,CHILDREN'S MUSEUM OF THE BRONX,,PO BOX 1381,NEW YORK,NY,10451,10451,PO BOX 1381,BRONX,NY,10451,10451,3479712155,,BRONX CHILDRENS MUSEUM,201312,5,861359,861359,PO BOX 1381,NEW YORK,NY,10451-0000,200803,,,,,-73.92117,40.82454,2,2,1,36,5,PO BOX 1381,BRONX,NY,10451,10451,1,0,1,0,0,0,0,
8403602250,CMU,IMAGINARIUM CHILDREN'S MUSEUM OF THE NORTH COUNTRY,demo_001.jpg,454216253,,A52,,712110,image/jpeg,IMAGINARIUM CHILDRENS MUSEUM,,,PO BOX 1935,PLATTSBURGH,NY,12901-0228,12901,4709 U S 9,PLATTSBURGH,NY,12901-0228,12901,5183247426,HTTP://IMAGINARIUMCHILDRENSMUSEUM.ORG,IMAGINARIUM CHILDRENS MUSEUM,201312,0,0,0,PO BOX 1935,PLATTSBURGH,NY,12901-0228,201207,,,,,-73.46717,44.69694,2,2,3,36,,4709 U S 9,PLATTSBURGH,NY,12901-0228,12901,1,0,0,1,0,0,0,
8403602266,CMU,CHILDREN'S MUSEUM OF OSWEGO,demo_001.jpg,462648553,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF OSWEGO,,,PO BOX 3172,OSWEGO,NY,13126,13126,PO BOX 3172,OSWEGO,NY,13126,13126,,HTTP://WWW.CMOO.ORG/,CHILDRENS MUSEUM OF OSWEGO,201312,0,0,0,PO BOX 3172,OSWEGO,NY,13126-0796,201309,,,,,-76.49652,43.44585,2,2,3,36,75,PO BOX 3172,OSWEGO,NY,13126,13126,1,0,0,0,0,0,0,
8403602307,BOT,ITHACA CHILDREN'S GARDEN,demo_001.jpg,522291247,,C41,,712130,image/jpeg,ITHACA CHILDRENS GARDEN INC,,,615 WILLOW AVE,ITHACA,NY,14850-3555,14850,,,,,,6072722292,,ITHACA CHILDRENS GARDEN INC,201212,4,137917,137917,615 WILLOW AVE- SUITE G,ITHACA,NY,14850-3555,200304,,,,,-76.50318,42.44986,2,2,1,36,109,615 WILLOW AVE- SUITE G,ITHACA,NY,14850-3555,14850,1,0,0,0,0,0,0,
8403602326,CMU,WESTCHESTER CHILDREN'S MUSEUM,demo_001.jpg,562491194,,A52,,712110,image/jpeg,WESTCHESTER CHILDRENS MUSEUM,,,3 BARKER AVE STE 325,WHITE PLAINS,NY,10601-1524,10601,,,,,,9144215050,HTTP://WWW.DISCOVERWCM.ORG,WESTCHESTER CHILDRENS MUSEUM,201312,3,30541,,3 BARKER AVE,WHITE PLAINS,NY,10601-1509,201206,,,,,-73.77071,41.03456,2,2,1,36,119,3 BARKER AVE,WHITE PLAINS,NY,10601-1509,10601,1,0,1,1,0,0,0,
8403700066,CMU,KIDZU CHILDREN'S MUSEUM,demo_001.jpg,202058235,,A52,623315996,712110,image/jpeg,CHAPEL HILL-CARRBORO CHILDRENS MUSEUM,,,123 E FRANKLIN ST,CHAPEL HILL,NC,27514,27514,201 SOUTH ESTES DRIVE,CHAPEL HILL,NC,27514,27514,9199331455,HTTP://KIDZUCHILDRENSMUSEUM.ORG,CHAPEL HILL-CARRBORO CHILDRENS MUSEUM,201312,5,653400,643445,123 W FRANKLIN ST STE B,CHAPEL HILL,NC,27516-2524,200502,,,,,-79.03691,35.93003,3,5,1,37,135,201 SOUTH ESTES DRIVE,CHAPEL HILL,NC,27514,27514,1,0,0,1,0,0,0,
8403700078,CMU,KID SENSES CHILDREN'S MUSEUM,demo_001.jpg,,PLANETARIUM,,,,image/jpeg,KID SENSES CHILDREN'S MUSEUM,,,172 N MAIN ST,RUTHERFORDTON,NC,28139,28139,,,,,,8282862120,HTTP://WWW.KIDSENSES.COM,,,,,,,,,,,,,,,-81.95802,35.36478,3,5,3,37,161,172 N MAIN ST,RUTHERFORDTON,NC,28139,28139,0,0,0,1,0,0,0,
8403700106,CMU,CHILDREN'S PLAYHOUSE,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S PLAYHOUSE,,,400 TRACY CIR,BOONE,NC,28607,28607,,,,,,8282630011,HTTP://WWW.GOPLAYHOUSE.ORG,,,,,,,,,,,,,,,-81.66914,36.21728,3,5,3,37,189,400 TRACY CIR,BOONE,NC,28607,28607,0,0,0,1,0,0,0,
8403700116,CMU,FASCINATE-U CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,FASCINATE-U CHILDREN'S MUSEUM,,,116 GREEN ST,FAYETTEVILLE,NC,28301,28301,,,,,,9108299171,HTTP://WWW.FASCINATE-U.COM,,,,,,,,,,,,,,,-78.8777,35.05305,3,5,1,37,51,116 GREEN ST,FAYETTEVILLE,NC,28301,28301,0,0,0,1,0,0,0,
8403700356,CMU,ZING ZUMM CHILDRENS MUSEUM OF JACKSONVILLE,demo_001.jpg,300436154,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF JACKSONVILLE,,,PO BOX 12496,JACKSONVILLE,NC,28546-2496,28546,103 WINTHROPE WAY,JACKSONVILLE,NC,28546-2496,28546,9106502769,HTTP://WWW.ZINGZUMM.ORG/,CHILDRENS MUSEUM OF JACKSONVILLE,201412,0,0,0,PO BOX 12496,JACKSONVILLE,NC,28546-2496,200805,,,,,-77.3704,34.76162,3,5,1,37,133,103 WINTHROPE WAY,JACKSONVILLE,NC,28546-2496,28546,1,0,0,0,0,0,0,
8403700371,CMU,CHILDREN AT PLAY,demo_001.jpg,352323088,,A52,,711110,image/jpeg,CHILDREN AT PLAY INC,,,PO BOX 3802,KILL DEVIL HILLS,NC,27949-9230,27949,3810 NORTH CROATAN HIGHWAY,KITTY HAWK,NC,27949-9230,27949,2522610290,HTTP://WWW.CHILDRENATPLAYOBX.COM,CHILDREN AT PLAY INC,201312,4,113522,112839,3810 N CROATAN HWY STE K,KITTY HAWK,NC,27949-9230,200912,,,,,-75.6935,36.06627,3,5,3,37,55,3810 NORTH CROATAN HIGHWAY,KITTY HAWK,NC,27949-9230,27949,1,0,0,1,0,0,0,
8403700382,CMU,CHILDREN'S MUSEUM OF ALAMANCE COUNTY,demo_001.jpg,421740709,,A50,,712110,image/jpeg,CHILDRENS MUSEUM OF ALAMANCE COUNTY INC,,,217 SOUTH MAIN STREET 217 S MAIN ST,GRAHAM,NC,27253,27253,,,,,,3362287997,HTTP://SITE.CHILDRENSMUSEUMOFALAMANCE.ORG/,CHILDRENS MUSEUM OF ALAMANCE COUNTY INC,201312,4,425569,380866,PO BOX 1178,GRAHAM,NC,27253-1178,200803,,,,,-79.39626,36.08043,3,5,2,37,1,PO BOX 1178,GRAHAM,NC,27253-1178,27253,1,0,1,1,0,0,0,
8403700642,CMU,GREENSBORO CHILDREN'S MUSEUM,demo_001.jpg,561959695,,Z99,14165679,712110,image/jpeg,GREENSBORO CHILDRENS MUSEUM,GREENSBORO CHILDREN'S MUSEUM,,220 N CHURCH ST,GREENSBORO,NC,27401-2918,27401,,,,,,3365742898,HTTP://WWW.GCMUSEUM.COM,GREENSBORO CHILDRENS MUSEUM,201406,6,1149780,1140341,220 N CHURCH ST,GREENSBORO,NC,27401-2918,199607,,,,,-79.78609,36.07497,3,5,1,37,81,220 N CHURCH ST,GREENSBORO,NC,27401-2918,27401,1,0,1,1,0,0,0,
8403700667,CMU,CHILDREN'S MUSEUM OF WILMINGTON,demo_001.jpg,562043649,,A52,28348303,712110,image/jpeg,WILMINGTON CHILDRENS MUSEUM INC,WILMINGTON CHILDREN'S MUSEUM,,1020 MARKET ST,WILMINGTON,NC,28401-4421,28401,,,,,,9102543534,HTTP://WWW.PLAYWILMINGTON.ORG/INDEX/PAGE/INDEX/,WILMINGTON CHILDRENS MUSEUM INC,201312,5,575398,575398,116 ORANGE ST,WILMINGTON,NC,28401-4421,199802,,,,,-77.94825,34.23275,3,5,1,37,129,116 ORANGE ST,WILMINGTON,NC,28401-4421,28401,1,0,0,1,0,0,0,
8403700706,CMU,CHILDREN'S MUSEUM OF WINSTON-SALEM,demo_001.jpg,562193634,,A52,105364744,712110,image/jpeg,CHILDRENS MUSEUM OF WINSTON-SALEM INC,CHILDREN'S MUSEUM OF WINSTON-SALEM,,390 SOUTH LIBERTY STREET,WINSTON SALEM,NC,27101-5260,27101,,,,,,,,CHILDRENS MUSEUM OF WINSTON-SALEM INC,201406,5,819811,752928,390 SOUTH LIBERTY STREET,WINSTON SALE,NC,27101-5260,200102,,,,,-80.24393,36.09255,3,5,1,37,67,390 SOUTH LIBERTY STREET,WINSTON SALE,NC,27101-5260,27101,1,0,1,1,0,0,0,
8403800129,CMU,CHILDREN'S MUSEUM OF GREATER GRAND FORKS,demo_001.jpg,450409594,,A52,,,image/jpeg,CHILDREN'S MUSEUM OF GREATER GRAND FORKS,,,623 23RD AVE S,GRAND FORKS,ND,58201-7411,58201,,,,,,,,,,,,,,,,,,,,,,-97.03462,47.8975,5,4,1,38,35,623 23RD AVE S,GRAND FORKS,ND,58201-7411,58201,0,0,0,0,0,0,0,
8403800131,CMU,CHILDREN'S MUSEUM AT YUNKER FARM,demo_001.jpg,450413519,,A52,,712110,image/jpeg,CHILDRENS MUSEUM AT YUNKER FARM,,,1201 28TH AVE N,FARGO,ND,58102-1337,58102,,,,,,7012326102,HTTP://CHILDRENSMUSEUM-YUNKER.ORG/,CHILDRENS MUSEUM AT YUNKER FARM,,4,,,1201 28TH AVE N,FARGO,ND,58102-1337,199408,,,,,-96.79598,46.91556,5,4,1,38,17,1201 28TH AVE N,FARGO,ND,58102-1337,58102,1,0,0,0,1,0,0,
8403900035,CMU,TRAVELING CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,TRAVELING CHILDREN'S MUSEUM,,,26 BROWN ST,DAYTON,OH,45402,45402,,,,,,9372228646,,,,,,,,,,,,,,,,-84.18544,39.75637,4,3,1,39,113,26 BROWN ST,DAYTON,OH,45402,45402,0,0,0,1,0,0,0,
8403900226,CMU,ROGER & GLORIA JONES CHILDREN'S CENTER FOR SCIENCE & TECHNOLOGY,demo_001.jpg,43617085,,A50,,712110,image/jpeg,OH WOW THE ROGER & GLORIA JONES CHILDRENS CENTER FOR SCIENC,,OH WOW THE ROGER & GLORIA JONES CHILDRENS CENTER FOR SCIENCE,11 W FEDERAL ST,YOUNGSTOWN,OH,44503-1411,44503,,,,,,3307445914,HTTP://OHWOWKIDS.ORG/,OH WOW THE ROGER & GLORIA JONES CHILDRENS CENTER FOR SCIENC,201312,5,602000,602000,11 W FEDERAL ST,YOUNGSTOWN,OH,44503-1411,200204,,,,,-80.65065,41.09895,4,3,1,39,99,11 W FEDERAL ST,YOUNGSTOWN,OH,44503-1411,44503,1,0,1,0,0,0,0,
8403900297,CMU,AHA! A HAND'S ON ADVENTURE: A CHILDREN'S MUSEUM,demo_001.jpg,208103898,,A52,,712110,image/jpeg,AHA A HANDS ON ADVENTURE A CHILDRENS MUSEUM INC,,AHA! A HANDS ON ADVENTURE,PO BOX 1212,LANCASTER,OH,43130-6012,43130,,,,,,7406531010,HTTP://WWW.AHA4KIDS.ORG,AHA A HANDS ON ADVENTURE A CHILDRENS MUSEUM INC,201312,4,139290,139290,PO BOX 1212,LANCASTER,OH,43130-6012,200703,,,,,-82.62768,39.71114,4,3,3,39,45,PO BOX 1212,LANCASTER,OH,43130-6012,43130,1,0,0,1,0,0,0,
8403900463,CMU,LITTLE BUCKEYE CHILDREN'S MUSEUM,demo_001.jpg,273014824,,A52,65359161,712110,image/jpeg,LITTLE BUCKEYE CHILDRENS MUSEUM,LITTLE BUCKEYE CHILDREN'S MUSEUM,,44 W 4TH ST,MANSFIELD,OH,44902-1206,44902,,,,,,4195222332,,LITTLE BUCKEYE CHILDRENS MUSEUM,201406,4,169855,167689,44 W 4TH ST,MANSFIELD,OH,44902-1206,201009,,,,,-82.51741,40.76117,4,3,1,39,139,44 W 4TH ST,MANSFIELD,OH,44902-1206,44902,1,1,0,1,0,0,0,
8403900641,CMU,CHILDREN'S TOY AND DOLL MUSEUM,demo_001.jpg,311258974,,A50,,712110,image/jpeg,CHILDRENS TOY AND DOLL MUSEUM,,,PO BOX 4034,MARIETTA,OH,45750,45750,,,,,,7403735900,,CHILDRENS TOY AND DOLL MUSEUM,201404,0,0,0,PO BOX 4034,MARIETTA,OH,45750-7034,198903,,,,,-81.44375,39.41724,4,3,3,39,167,PO BOX 4034,MARIETTA,OH,45750-7034,45750,1,0,0,0,0,0,0,
8403900650,CMU,CHILDREN'S MUSEUM,demo_001.jpg,311293400,,A50,,,image/jpeg,CHILDRENS MUSEUM,,,700 W PETE ROSE WAY,CINCINNATI,OH,45203-1892,45203,,,,,,5134215437,,,,,,,,,,,,,,,,-84.52489,39.09532,4,3,1,39,61,700 W PETE ROSE WAY,CINCINNATI,OH,45203-1892,45203,0,0,0,0,0,0,0,
8403900982,CMU,CHILDREN'S MUSEUM OF CLEVELAND,demo_001.jpg,341360267,,A52,194240370,712110,image/jpeg,THE CHILDRENS MUSEUM OF CLEVELAND,CHILDREN'S MUSEUM OF CLEVELAND,,10730 EUCLID AVE,CLEVELAND,OH,44106-2208,44106,,,,,,2167917114,HTTP://WWW.CLEVELANDCHILDRENSMUSEUM.ORG,THE CHILDRENS MUSEUM OF CLEVELAND,201312,6,1155058,1105585,10730 EUCLID AVE,CLEVELAND,OH,44106-2208,198208,,,,,-81.61159,41.50305,4,3,1,39,35,10730 EUCLID AVE,CLEVELAND,OH,44106-2208,44106,1,1,1,1,0,0,0,
8403901340,CMU,CHILDREN'S MUSEUM OF FINDLAY,demo_001.jpg,462370956,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF FINDLAY,,,211 GLENDALE AVE,FINDLAY,OH,45840-5113,45840,,,,,,,,CHILDRENS MUSEUM OF FINDLAY,201412,3,97160,97160,1800 TIFFIN AVE STE 201,FINDLAY,OH,45840-6792,201306,,,,,-83.61414,41.05308,4,3,3,39,63,1800 TIFFIN AVE STE 201,FINDLAY,OH,45840-6792,45840,1,0,0,0,0,0,0,
8404000011,CMU,TULSA CHILDREN'S MUSEUM,demo_001.jpg,260904448,,A50,,712110,image/jpeg,TULSA CHILDRENS MUSEUM,,,14 E 7TH ST,TULSA,OK,74119,74119,560 N MAYBELLE AVE,TULSA,OK,74119,74119,9182958144,HTTP://TULSACHILDRENSMUSEUM.ORG/,TULSA CHILDRENS MUSEUM,201306,5,838342,777437,560 N MAYBELLE AVE,TULSA,OK,74127-6926,200807,,,,,-96.00376,36.16105,5,6,1,40,113,560 N MAYBELLE AVE,TULSA,OK,74119,74119,1,0,0,1,0,0,0,
8404000019,CMU,STILLWATER CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,STILLWATER CHILDREN'S MUSEUM,,,1601 S MAIN ST,STILLWATER,OK,74074,74074,,,,,,4055333333,HTTP://WWW.OKWONDERTORIUM.ORG,,,,,,,,,,,,,,,-97.05841,36.10592,5,6,3,40,119,1601 S MAIN ST,STILLWATER,OK,74074,74074,0,0,0,1,0,0,0,
8404000063,CMU,JASMINE MORAN CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,JASMINE MORAN CHILDREN'S MUSEUM,,,1714 HIGHWAY 9 W,SEMINOLE,OK,74868,74868,,,,,,4053820950,HTTP://WWW.JASMINEMORAN.COM,,,,,,,,,,,,,,,-96.67387,35.23321,5,6,3,40,,1714 HIGHWAY 9 W,SEMINOLE,OK,74868,74868,0,0,0,1,0,0,0,
8404000067,CMU,KALEIDOSCOPE CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,KALEIDOSCOPE CHILDREN'S MUSEUM,,,6202 S SHERIDAN RD,TULSA,OK,74133,74133,,,,,,9183405252,HTTP://WWW.KALEIDOSCOPECM.COM,,,,,,,,,,,,,,,-95.90531,36.07285,5,6,1,40,143,6202 S SHERIDAN RD,TULSA,OK,74133,74133,0,0,0,1,0,0,0,
8404000114,CMU,MERRIMACK VALLEY CHILDREN'S MUSEUM,demo_001.jpg,43135533,,A50,,712110,image/jpeg,MERRIMACK VALLEY CHILDRENS MUSEUM,,,191 MERRIMACK ST STE 608,HAVERHILL,MA,74743,74743,191 MERRIMACK ST STE 608,HAVERHILL,MA,74743,74743,,,MERRIMACK VALLEY CHILDRENS MUSEUM,201212,0,0,0,191 MERRIMACK ST STE 608,HAVERHILL,MA,74743,199401,,,,,-71.0817,42.77399,1,1,2,25,9,191 MERRIMACK ST STE 608,HAVERHILL,MA,74743,74743,1,0,0,0,1,0,0,
8404000512,CMU,BRIGHTER DAYS CHILDREN'S MUSEUM,demo_001.jpg,731720204,,,,,image/jpeg,BRIGHTER DAYS CHILDRENS MUSEUM ASSOC,,BRIGHTER DAYS CHILDRENS MUSEUM ASSOC INC,LOCAL,EDMOND,OK,73013,73013,,,,,,,,,,,,,,,,,,,,,,-97.48811,35.62331,5,6,2,40,,LOCAL,EDMOND,OK,73013,73013,0,0,0,0,0,0,0,
