objectid,subject,title,filename,NTEEC,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,web_url,TAXPER15,INCOME15,REVENUE15,date,longitude,latitude,GSTREET,GCITY,GSTATE,GZIP
8405300086,Children's museum,KIDSQUEST CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,KIDSQUEST CHILDRENS MUSEUM,KIDSQUEST CHILDREN'S MUSEUM,,1116 108TH Ave NW,BELLEVUE,WA,98006,98006,HTTP://WWW.KIDSQUESTMUSEUM.ORG,201312,2163805,2006768,1997,-122.16953,47.57596,4091 FACTORIA BLVD SE,BELLEVUE,WA,98006-6144
8405300117,Children's museum,CHILDREN'S MUSEUM-THREE RIVERS,demo_001.jpg,A52,712110,image/jpeg,THREE RIVERS CHILDRENS MUSEUM FOUNDATION,,,5274 OUTLET DR,PASCO,WA,99301,99301,,201405,0,0,1994,-119.23315,46.26521,10804 SHADY LN,PASCO,WA,99301-6558
8405300120,Children's museum,CHILDREN'S MUSEUM OF TACOMA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF TACOMA,,,936 BROADWAY,TACOMA,WA,98402,98402,HTTP://WWW.PLAYTACOMA.ORG/,201405,1756666,1580246,1987,-122.43761,47.24929,1501 PACIFIC AVE,TACOMA,WA,98402
8405300156,Children's museum,KIDSPORT CHILDREN MUSEUM,demo_001.jpg,A50,,image/jpeg,KIDSPORT CHILDREN MUSEUM,,,2041 NW TREGATEN LN,POULSBO,WA,98370-7101,98370,,,,,,-122.67894,47.77143,2041 NW TREGATEN LN,POULSBO,WA,98370-7101
8405300331,Children's museum,CHILDREN'S MUSEUM OF WALLA WALLA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF WALLA WALLA,CHILDREN'S MUSEUM OF WALLA WALLA,,77 WAINWRIGHT DR,WALLA WALLA,WA,99362-3975,99362,HTTP://CMWW.ORG/,201212,27431,27431,2004,-118.3556,46.05252,77 WAINWRIGHT DR,WALLA WALLA,WA,99362-3975
8405300402,Children's museum,SEATTLE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM,CHILDREN'S MUSEUM  SEATTLE; INCL CHIHULY GARDEN AND GLASS,,305 HARRISON ST,SEATTLE,WA,98109-4623,98109,,201312,1590586,1535531,1980,-122.35053,47.62199,305 HARRISON ST,SEATTLE,WA,98109-4623
8405300475,Children's museum,HANDS ON CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,HANDS ON CHILDRENS MUSEUM,,,414 JEFFERSON ST NE,OLYMPIA,WA,98501-1124,98501,HTTP://WWW.HOCM.ORG,201312,3166501,2811594,1992,-122.89732,47.04774,414 JEFFERSON ST NE,OLYMPIA,WA,98501-1124
8405300484,Children's museum,CHILDREN'S ACTIVITY MUSEUM OF ELLENSBURG,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS ACTIVITY MUSEUM OF ELLENSBURG,,,118 E 4TH AVE,ELLENSBURG,WA,98926-3124,98926,HTTP://BUSKERSINTHEBURG.ORG/KIDS-ACTIVITIES/,201312,0,0,1994,-120.60354,46.99481,151 BLUE SKY LN,ELLENSBURG,WA,98926-6649
8405300624,Children's museum,CHILDREN'S MUSEUM OF SKAGIT COUNTY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF SKAGIT COUNTY,,,550 CASCADE MALL DR,BURLINGTON,WA,98233-3258,98233,HTTP://WWW.SKAGITCHILDRENSMUSEUM.NET,201306,537721,506564,2002,-122.34095,48.46125,550 CASCADE MALL DR,BURLINGTON,WA,98233-3258
8405300706,Children's museum,CHILDREN'S MUSEUM NORTHWEST,demo_001.jpg,A52,,image/jpeg,CHILDRENS MUSEUM NORTHWEST,,,PO BOX 5984,BELLINGHAM,WA,98227,98227,,,,,,-122.48284,48.74951,PO BOX 5984,BELLINGHAM,WA,98227
8405300727,Children's museum,IMAGINE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,IMAGINE CHILDRENS MUSEUM,,,1502 WALL ST,EVERETT,WA,98201-4008,98201,HTTPS://WWW.IMAGINECM.ORG/,201312,1847060,1734846,1995,-122.20927,47.97775,1502 WALL ST,EVERETT,WA,98201-4008
8405400136,Children's museum,FOR THE KIDS BY GEORGE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,FOR THE KIDS BY GEORGE CHILDRENS MUSEUM,,,229 E MARTIN ST ST,MARTINSBURG,WV,25401-4304,25401,HTTP://FORTHEKIDSBYGEORGE.ORG,201401,0,0,2013,-77.96135,39.45848,229 E MARTIN ST STE 2,MARTINSBURG,WV,25401-4304
8405400238,Children's museum,CHILDREN'S MUSEUM OF THE OHIO VALLEY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE OHIO VALLEY INC,CHILDREN'S MUSEUM OF THE OHIO VALLEY,,1000 MAIN STREET,WHEELING,WV,26003,26003,HTTP://WWW.CMOVKIDS.ORG,201312,59870,59259,2001,-80.69509,40.0685,1000 MAIN STREET,WHEELING,WV,26003-0000
8405500047,Children's museum,NORTHWOODS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,NORTHWOODS CHILDRENS MUSEUM,,,346 W DIVISON ST,EAGLE RIVER,WI,54521,54521,HTTP://WWW.NORTHWOODSCHILDRENSMUSEUM.COM,201312,312625,265474,1994,-89.24349,45.91705,PO BOX 216,EAGLE RIVER,WI,54521-0216
8405500441,Children's museum,MADISON CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,MADISON CHILDRENS MUSEUM INC,MADISON CHILDREN'S MUSEUM,,100 N HAMILTON ST,MADISON,WI,53703-2116,53703,HTTP://MADISONCHILDRENSMUSEUM.ORG/,201406,2812192,2651752,1981,-89.38418,43.07705,100 N HAMILTON ST,MADISON,WI,53703-2116
8405500541,Children's museum,CHILDREN'S MUSEUM OF GREEN BAY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF GREEN BAY INC,,,301 N WASHINGTON ST,GREEN BAY,WI,54301-5129,54301,,201312,632217,603429,1994,-88.01476,44.51641,301 N WASHINGTON ST,GREEN BAY,WI,54301-5129
8405500570,Children's museum,THE BUILDING FOR KIDS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,THE BUILDING FOR KIDS INC,,,100 W COLLEGE AVENUE,APPLETON,WI,54911-5735,54911,HTTP://BUILDINGFORKIDS.ORG,201312,690752,660759,1991,-88.40595,44.2619,100 W COLLEGE AVENUE,APPLETON,WI,54911-5735
8405500590,Children's museum,ABOVE & BEYOND CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,ABOVE AND BEYOND CORPORATION,,,902 N 8TH ST,SHEBOYGAN,WI,53081-4005,53081,HTTP://ABKIDS.ORG/,201312,260242,253862,1993,-87.71302,43.75449,902 N 8TH ST,SHEBOYGAN,WI,53081-4005
8405500618,Children's museum,CENTRAL WISCONSIN CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,CENTRAL WISCONSIN CHILDRENS MUSEUM INC,,,1100 MAIN ST STOP 1,STEVENS POINT,WI,54481-2850,54481,HTTP://WWW.CWCHILDRENSMUSEUM.ORG,201312,270933,270931,1995,-89.58239,44.52349,1100 MAIN STREET STOP 1,STEVENS POIN,WI,54481-2850
8405500644,Children's museum,CHILDREN'S MUSEUM OF LA CROSSE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF LA CROSSE INC,,,207 5TH AVE S,LA CROSSE,WI,54601-4044,54601,HTTP://WWW.FUNMUSEUM.ORG,201312,585431,560356,1996,-91.25005,43.81096,207 5TH AVE S,LA CROSSE,WI,54601-4044
8405500645,Children's museum,CHILDREN'S MUSEUM OF THE FLAMBEAU VALLEY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE FLAMBEAU VALLEY,,,711 LAKE AVENUE WEST,LADYSMITH,WI,54848-1213,54848,,201412,0,0,1997,-91.10907,45.46516,711 LAKE AVE W,LADYSMITH,WI,54848-1213
8405500655,Children's museum,MARSHFIELD CHILDREN'S MUSEUM,demo_001.jpg,A50,,image/jpeg,MARSHFIELD CHILDRENS MUSEUM,,,521 N HUME AVE,MARSHFIELD,WI,54449,54449,,,,,,-90.1498,44.6654,521 N HUME AVE,MARSHFIELD,WI,54449
8405500720,Children's museum,CHILDREN'S MUSEUM OF EAU CLAIRE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF EAU CLAIRE INC,,,220 S BARSTOW ST,EAU CLAIRE,WI,54701-3601,54701,HTTP://WWW.CMEC.CC,201312,685959,665096,2001,-91.50008,44.81147,220 S BARSTOW ST,EAU CLAIRE,WI,54701-3601
8405500824,Children's museum,CHILDREN'S MUSEUM OF FOND DU LAC,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF FOND DU LAC INC,CHILDREN'S MUSEUM OF FOND DU LAC,,116 N MAIN ST,FOND DU LAC,WI,54935-2342,54935,,201312,909835,901945,2004,-88.44587,43.79158,75 WEST SCOTT STREET,FOND DU LAC,WI,54935-2342
8405500859,Children's museum,WISCONSIN RAPIDS CHILDREN'S MUESUEM,demo_001.jpg,A52,712110,image/jpeg,WISCONSIN RAPIDS CHILDRENS MUESUEM,,,2311 LOVEWOOD DRIVE,WISCONSIN RAPIDS,WI,54494-6764,54494,,201312,0,0,2013,-89.79718,44.36348,2311 LOVEWOOD DRIVE,WISCONSIN RAPIDS,WI,54494-6764
8405600005,Botanical Gardens and Nature Centers,WYOMING CHILDREN'S MUSEUM & NATURE CENTER,demo_001.jpg,,,image/jpeg,WYOMING CHILDREN'S MUSEUM & NATURE CENTER,,,LABONTE PEAK 968 NORTH 9TH STREET,LARAMIE,WY,82072-2761,82072,HTTP://WWW.WCMNC.ORG,,,,,-105.58477,41.32062,968 N 9TH ST,LARAMIE,WY,82072-2761
8405600072,Children's museum,JACKSON HOLE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,JACKSON HOLE CHILDRENS MUSEUM,,,PO BOX 955,JACKSON,WY,83001-0955,83001,HTTP://WWW.JHCHILDRENSMUSEUM.ORG/,201312,207540,206968,2011,-110.76033,43.48108,174 N KING ST,JACKSON,WY,83001-0955
8405600081,Children's museum,CENTRAL WYOMING CHILDREN'S CENTER FOR ART TECHNOLOGY AND SCIENCE (CATS),demo_001.jpg,A50,712110,image/jpeg,CENTRAL WYOMING CHILDREN-S CENTER FOR ART,,,650 RAINTREE DR,RIVERTON,WY,82501-9312,82501,,201412,0,0,2013,-108.45317,43.03274,650 RAINTREE DR,RIVERTON,WY,82501-9312
8405600161,Children's museum,CHEYENNE CHILDREN'S MUSEUM,demo_001.jpg,A52,,image/jpeg,CHEYENNE CHILDRENS MUSEUM,,,515 E PERSHING,CHEYENNE,WY,82001,82001,,,,,,-104.78579,41.15247,PO BOX 92,CHEYENNE,WY,82001
8405600164,Children's museum,LANDER CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,LANDER CHILDRENS MUSEUM,,,465 LINCOLN ST,LANDER,WY,82520-0533,82520,HTTP://WWW.LANDERCHILDRENSMUSEUM.ORG,201409,106615,99498,1999,-108.73329,42.83464,465 LINCOLN ST,LANDER,WY,82520-2831
8409400075,"Zoos, Aquariums ",BEVERLY HILLS CHILDREN'S ZOO,demo_001.jpg,D50,712130,image/jpeg,BEVERLY HILLS CHILDRENS ZOO INC,,,127 NORTH DOEHY DR,BEVERLY HILL,CA,90211,90211,,,,,2014,-118.38164,34.0657,127 NORTH DOEHY DR,BEVERLY HILL,CA,90211
8409400114,Children's museum,CHILDREN'S STORYBOOK GARDEN & MUSEUM,demo_001.jpg,A99,712110,image/jpeg,CHILDRENS STORYBOOK GARDEN & MUSEUM,,,1606 N REDINGTON ST,HANFORD,CA,93230-2924,93230,WWW.CHILDRENSSTORYBOOKGARDEN.ORG,,,,2014,-119.64968,36.34224,1606 N REDINGTON ST,HANFORD,CA,93230-2924
8409400638,Children's museum,SUGAR HILL CHILDREN'S MUSEUM OF ART AND STORYTELLING,demo_001.jpg,A50,712110,image/jpeg,SUGAR HILL CHILDRENS MUSEUM OF ART AND STORYTELLING,,,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,10031,,201312,0,0,2014,-73.95688,40.82118,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346
8409400750,Children's museum,WESTERN MAINE CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,WESTERN MAINE CHILDRENS MUSEUM,,,PO BOX 1161,WILTON,ME,04294-1161,4294,,201412,0,0,2014,-70.22548,44.60577,PO BOX 1161,WILTON,ME,04294-1161
8409400802,Children's museum,MINNESOTA CHILDREN'S MUSEUM ROCHESTER,demo_001.jpg,,,image/jpeg,MINNESOTA CHILDREN'S MUSEUM ROCHESTER,,,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,,,,,,-92.44157,44.05566,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906
8409400804,Children's museum,ST. LOUIS CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,THE MAGIC HOUSE  ST. LOUIS CHILDREN'S MUSEUM,,,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,HTTP://WWW.MAGICHOUSE.ORG,,,,,-90.40618,38.58819,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122
8409400807,Children's museum,ALIA ARRAM CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,ALIA ARRAM CHILDREN'S MUSEUM,,,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,HTTP://KEARNEYCHILDRENSMUSEUM.ORG/,,,,,-99.11064,40.70949,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845
8409400823,Children's museum,BUELL CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,BUELL CHILDREN'S MUSEUM/SANGRE DE CRISTO ARTS CENTER,,,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,,,,,,-104.60692,38.2691,210 NORTH SANTA FE,PUEBLO,CO,81003
8409400837,Children's museum,CHILDREN'S DISCOVERY MUSEUM OF THE DESERT,demo_001.jpg,,,image/jpeg,CHILDREN'S DISCOVERY MUSEUM OF THE DESERT,,,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,HTTP://CDMOD.ORG/,,,,,-116.40782,33.78703,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270
8409400839,Children's museum,CHILDREN'S DISCOVERY MUSEUM OF WEST VIRGINIA,demo_001.jpg,,,image/jpeg,CHILDREN'S DISCOVERY MUSEUM OF WEST VIRGINIA,,,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,HTTP://WWW.CDMWV.ORG/,,,,,-79.94426,39.60785,5000 GREENBAG ROAD,MORGANTOWN,WV,26501
8409400840,Children's museum,CHILDREN'S HANDS ON MUSEUM OF N.W. ILLINOIS,demo_001.jpg,,,image/jpeg,CHILDREN'S HANDS ON MUSEUM OF N.W. ILLINOIS,,,P.O. BOX 147,ROCK CITY,IL,61070,61070,,,,,,-89.47339,42.41224,P.O. BOX 147,ROCK CITY,IL,61070
8409400842,Children's museum,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,demo_001.jpg,,,image/jpeg,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,,,457 HIGH STREET,BURLINGTON,NJ,8016,8016,HTTP://WWW.BURLINGTONCOUNTYHISTORICALSOCIETY.ORG/,,,,,-74.85697,40.07645,457 HIGH STREET,BURLINGTON,NJ,8016
8409400853,Children's museum,CHILDREN'S MUSEUM OF EL PASO,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF EL PASO,,,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,,,,,,-106.49296,31.75643,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901
8409400857,Children's museum,CHILDREN'S MUSEUM OF HOLYOKE,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF HOLYOKE,,,444 DWIGHT STREET,HOLYOKE,MA,1040,1040,HTTP://WWW.CHILDRENSMUSEUMHOLYOKE.ORG,,,,,-72.60598,42.20571,444 DWIGHT STREET,HOLYOKE,MA,1040
8409400860,Children's museum,CHILDREN'S MUSEUM OF MANHATTAN,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF MANHATTAN,,,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,HTTP://WWW.CMOM.ORG,,,,,-73.9773,40.78584,212 WEST 83RD STREET,NEW YORK,NY,10024
8409400884,Children's museum,CHILDREN'S MUSEUM TUCSON,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM TUCSON,,,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,HTTP://WWW.CHILDRENSMUSEUMTUCSON.ORG/,,,,,-110.96869,32.21985,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701
8409400886,Children's museum,CHILDRENS DISCOVERY WORLD,demo_001.jpg,,,image/jpeg,CHILDRENS DISCOVERY WORLD,,,192 DONNER CT,SUNNYVALE,CA,94086,94086,,,,,,-122.04383,37.37937,192 DONNER CT,SUNNYVALE,CA,94086
8409400887,Children's museum,CINCINNATI MUSEUM CENTER- DUKE ENERGY CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,CINCINNATI MUSEUM CENTER- DUKE ENERGY CHILDREN'S MUSEUM,,,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,HTTPS://WWW.CINCYMUSEUM.ORG/,,,,,-84.53236,39.1088,1301 WESTERN AVENUE,CINCINNATI,OH,45203
8409400891,Children's museum,COASTAL HERITAGE SOCIETY- SAVANNAH CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,COASTAL HERITAGE SOCIETY- SAVANNAH CHILDREN'S MUSEUM,,,655 LOUISVILLE ROAD,SAVANNAH,GA,31401,31401,HTTP://WWW.CHSGEORGIA.ORG/,,,,,-81.09387,32.06764,655 LOUISVILLE ROAD,SAVANNAH,GA,31401
8409400914,Children's museum,EDUCATIONAL PARK - CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,EDUCATIONAL PARK - CHILDREN'S MUSEUM,,,"330 WEST 145TH STREET, APT. 403",NEW YORK,NY,10039,10039,,,,,,-73.94354,40.82319,"330 WEST 145TH STREET, APT. 403",NEW YORK,NY,10039
8409400917,Children's museum,EVERWONDER CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,EVERWONDER CHILDREN'S MUSEUM,,,31 PECK'S LANE,NEWTOWN,CT,6404,6404,HTTP://WWW.EVERWONDERMUSEUM.ORG/,,,,,-73.28038,41.38507,31 PECK'S LANE,NEWTOWN,CT,6404
8409400924,Children's museum,EXPLORE! CHILDREN'S MUSEUM OF WASHINGTON DC,demo_001.jpg,,,image/jpeg,EXPLORE! CHILDREN'S MUSEUM OF WASHINGTON DC,,,"1828 L ST NW, STE 703",WASHINGTON,DC,20036,20036,,,,,,-77.04291,38.90341,"1828 L ST NW, STE 703",WASHINGTON,DC,20036
8409400933,Children's museum,GALVESTON CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,GALVESTON CHILDREN'S MUSEUM,,,2618 BROADWAY,GALVESTON,TX,77551,77551,,,,,,-94.79587,29.29916,2618 BROADWAY,GALVESTON,TX,77551
8409400935,Children's museum,GLAZER CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,GLAZER CHILDREN'S MUSEUM,,,110 WEST GASPARILLA PLAZA,TAMPA,FL,33602,33602,HTTP://GLAZERMUSEUM.ORG/,,,,,-82.46197,27.94976,110 WEST GASPARILLA PLAZA,TAMPA,FL,33602
8409400942,Children's museum,GULL WINGS CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,GULL WINGS CHILDREN'S MUSEUM,,,418 WEST FOURTH STREET,OXNARD,CA,93030,93030,HTTP://GULLWINGS.ORG/,,,,,-119.18179,34.19892,418 WEST FOURTH STREET,OXNARD,CA,93030
8409400945,Children's museum,HANDS ON! A CHILD'S GALLERY,demo_001.jpg,,,image/jpeg,HANDS ON! A CHILD'S GALLERY,,,318 N. MAIN ST.,HENDERSONVILLE,NC,28792,28792,HTTP://HANDSONWNC.ORG/,,,,,-82.45998,35.31604,318 N. MAIN ST.,HENDERSONVILLE,NC,28792
8409400965,Children's museum,KIDCITY CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,KIDCITY CHILDREN'S MUSEUM,,,119 WASHINGTON STREET,MIDDLETOWN,CT,6457,6457,HTTP://WWW.KIDCITYMUSEUM.COM/,,,,,-72.65294,41.56153,119 WASHINGTON STREET,MIDDLETOWN,CT,6457
8409400970,Children's museum,KIDSPLAY CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,KIDSPLAY CHILDREN'S MUSEUM,,,61 MAIN STREET,TORRINGTON,CT,6790,6790,HTTP://KIDSPLAYMUSEUM.ORG/,,,,,-73.12148,41.80173,61 MAIN STREET,TORRINGTON,CT,6790
8409400983,Children's museum,LOUISIANA CHILDREN'S DISCOVERY CENTER,demo_001.jpg,,,image/jpeg,LOUISIANA CHILDREN'S DISCOVERY CENTER,,,113 NORTH CYPRESS STREET,HAMMOND,LA,70401,70401,HTTP://WWW.LCDCOFHAMMOND.ORG/,,,,,-90.45981,30.50446,113 NORTH CYPRESS STREET,HAMMOND,LA,70401
8409400991,Children's museum,MAIN STREET CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,MAIN STREET CHILDREN'S MUSEUM,,,4621 MT. GALLANT ROAD,ROCK HILL,SC,29732,29732,,,,,,-81.06284,35.01072,4621 MT. GALLANT ROAD,ROCK HILL,SC,29732
8409401002,Children's museum,MOBIUS KIDS CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,MOBIUS KIDS CHILDREN'S MUSEUM,,,808 WEST MAIN AVENUE,SPOKANE,WA,99201,99201,,,,,,-117.42363,47.65911,808 WEST MAIN AVENUE,SPOKANE,WA,99201
8409401009,Children's museum,FREDDA TURNER DURHAM CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,MUSEUM OF THE SOUTHWEST: FREDDA TURNER DURHAM CHILDREN'S MUSEUM,INCL MARION BLAKEMORE PLANETARIUM,,1705 WEST MISSOURI AVENUE,MIDLAND,TX,79701,79701,HTTP://WWW.MUSEUMSW.ORG/,,,,,-102.09241,31.99321,1705 WEST MISSOURI AVENUE,MIDLAND,TX,79701
8409401014,Children's museum,NORTH COUNTRY CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,NORTH COUNTRY CHILDREN'S MUSEUM,,,41 ELM STREET SUITE 106,POTSDAM,NY,12676,12676,,,,,,-74.97721,44.66975,41 ELM STREET SUITE 106,POTSDAM,NY,12676
8409401021,Children's museum,P.L.A.C.E. MULTICULTURAL CHILDREN'S MUSEUM & CREATIVE ARTS CENTER,demo_001.jpg,,,image/jpeg,P.L.A.C.E. MULTICULTURAL CHILDREN'S MUSEUM & CREATIVE ARTS CENTER,,,"2781 DIXWELL AVENUE, SUITES 201 & 202",HAMDEN,CT,6518,6518,,,,,,-72.91406,41.39915,"2781 DIXWELL AVENUE, SUITES 201 & 202",HAMDEN,CT,6518
8409401023,Children's museum,PENSACOLA CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,PENSACOLA CHILDREN'S MUSEUM,,,120 CHURCH STREET,PENSACOLA,FL,32502,32502,HTTP://WWW.HISTORICPENSACOLA.ORG/EVENTS.CFM,,,,,-87.21166,30.40918,120 CHURCH STREET,PENSACOLA,FL,32502
8409401024,Children's museum,PEORIA PLAYHOUSE CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,PEORIA PLAYHOUSE CHILDREN'S MUSEUM,,,1125 WEST LAKE AVENUE,PEORIA,IL,61614,61614,HTTP://WWW.PEORIAPLAYHOUSE.ORG,,,,,-89.60913,40.73968,1125 WEST LAKE AVENUE,PEORIA,IL,61614
8409401037,Children's museum,SAN DIEGO CHILDREN'S DISCOVERY MUSEUM,demo_001.jpg,,,image/jpeg,SAN DIEGO CHILDREN'S DISCOVERY MUSEUM,ESCONDIDO CHILDRENS MUSEUM INC,,320 NORTH BROADWAY,ESCONDIDO,CA,92025,92025,HTTP://WWW.SDCDM.ORG/,,,,,-117.08252,33.12421,320 NORTH BROADWAY,ESCONDIDO,CA,92025
8409401039,Children's museum,SANTA CRUZ CHILDREN'S MUSEUM OF DISCOVERY,demo_001.jpg,,,image/jpeg,SANTA CRUZ CHILDREN'S MUSEUM OF DISCOVERY,,,141 VAN NESS AVENUE,SANTA CRUZ,CA,95060,95060,,,,,,-122.03569,36.96815,141 VAN NESS AVENUE,SANTA CRUZ,CA,95060
8409401049,Children's museum,SOUTHERN CALIFORNIA CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,SOUTHERN CALIFORNIA CHILDREN'S MUSEUM,,,455 SOUTH LAKE AVENUE SUITE 103,PASADENA,CA,91101,91101,,,,,,-118.13238,34.13906,455 SOUTH LAKE AVENUE SUITE 103,PASADENA,CA,91101
8409401087,Children's museum,THE SPOT... A CHILD'S MUSEUM,demo_001.jpg,,,image/jpeg,THE SPOT... A CHILD'S MUSEUM,,,3250 GATEWAY BOULEVARD,PRESCOTT,AZ,86303,86303,,,,,,-112.41077,34.55139,3250 GATEWAY BOULEVARD,PRESCOTT,AZ,86303
8409401101,Children's museum,YOUNG AT ART CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,YOUNG AT ART CHILDREN'S MUSEUM,,,"751 SW 121 AVENUE, SUITE 1",DAVIE,FL,33325,33325,HTTP://WWW.YOUNGATARTMUSEUM.ORG,,,,,-80.31001,26.1122,"751 SW 121 AVENUE, SUITE 1",DAVIE,FL,33325
8409500046,"Zoos, Aquariums ",CHILDREN'S ZOO AT CELEBRATION SQUARE,demo_001.jpg,,,image/jpeg,CHILDREN'S ZOO AT CELEBRATION SQUARE,SAGINAW VALLEY ZOOLOGICAL SOCIETY,,1730 SOUTH WASHINGTON AVENUE,SAGINAW,MI,48601-2876,48601,HTTP://WWW.SAGINAWZOO.COM/,,,,,-83.92073,43.4471,1730 SOUTH WASHINGTON AVENUE,SAGINAW,MI,48601-2876
8409500277,Science & Technology Museums and Planetariums,BETTY BRINN CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,BETTY BRINN CHILDREN'S MUSEUM,,,929 EAST WISCONSIN AVENUE,MILWAUKEE,WI,53202-5406,53202,HTTP://WWW.BBCMKIDS.ORG,,,,,-87.90027,43.03902,929 EAST WISCONSIN AVENUE,MILWAUKEE,WI,53202-5406
8409500286,Science & Technology Museums and Planetariums,BOSTON CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,BOSTON CHILDREN'S MUSEUM,,,308 CONGRESS STREET,BOSTON,MA,02210-1016,2210,HTTP://WWW.BOSTONCHILDRENSMUSEUM.ORG,,,,,-71.04978,42.35195,308 CONGRESS STREET,BOSTON,MA,02210-1016
